LAMBDA,Lx,OBSID,dec,objid,ra,rad,redshift,type
21.544237,0.0,0803951801,4.4192570747723865,86793,145.69101264498389,59.19486364049362,0.42640442,ext
20.293329999999997,6.055330000000001e+43,0085030101,58.58768680779474,87471,133.81943043590368,108.74124385616142,0.4515613000000001,ext
30.529417,4.21675e+47,0677690139,-6.8293741851558565,88195,30.796146781582465,57.5532053651898,0.44629106,ext
21.010313,4.09999e+42,0402250201,42.49845412456017,88321,225.37625559364525,79.1741434394794,0.43303886,ext
23.634169,1.33999e+46,0677610133,-4.233076724481056,88478,32.829830769624856,58.840909238244876,0.42986897,ext
20.995058,1.14808e+43,0205090101,7.324354611920488,88579,185.974524327851,57.98902769985261,0.44220665,ext
28.988665,1.8923e+43,0606431201,-8.417901665772574,89162,42.47073109418901,55.17413892253842,0.4766794,ext
20.567919,1.1329300000000001e+43,0083000101,43.708064758072396,89715,113.55253551904221,86.5910195526908,0.39296696,ext
28.088621000000003,1.4062900000000002e+43,0747440139,-0.18010736914219544,90384,27.522654757284442,54.38868454495491,0.47910723,ext
21.986631,2.65954e+43,0677650139,-5.4719933528515545,91018,31.00027989527865,55.223299016888916,0.47177708,ext
28.134386,1.20036e+43,0760230301,4.306517900460728,91055,229.05508977201725,52.76606613626882,0.50284755,ext
22.53581,7.912870000000002e+43,0782530201,33.730802644065086,91141,185.27116302666192,60.99081339617669,0.5309446,ext
27.798777,1.02552e+43,0025740201,30.306710602926145,91185,201.35664975956,63.40014922221826,0.47471526,ext
25.96818,6.32774e+43,0554500401,23.36728986250665,91385,119.74177568143317,53.332181161130165,0.5600779,ext
20.04925,5.61565e+42,0301900401,28.04167904170508,92055,181.834094401202,57.539181405161344,0.52999127,ext
23.32907,0.0,0201150101,6.773906450987539,92404,325.67165063907163,54.126136106924605,0.48743024,ext
29.431059,0.0,0673150401,29.78716664615772,93234,138.76163463619002,58.82748275755603,0.5258015,ext
26.105473999999997,0.0,0025541601,3.5848926427758236,93992,21.196432248384497,54.47966189504996,0.47930762,ext
22.123926,1.93844e+43,0110940101,28.193813615312862,94524,204.81894861350682,61.255534040378734,0.48428026,ext
21.590002,1.06627e+43,0673002332,-0.2794284496012616,94774,353.2282846147793,55.25724955853093,0.46827236,ext
23.069735,1.0684500000000001e+44,0677681231,-7.368454946612671,94939,31.037084023859574,53.65399832887334,0.49463904,ext
23.512129,0.0,0206400101,29.795712025344468,95568,340.4564489868,62.837056838361605,0.47729892,ext
33.473625,9.18131e+42,0743900401,-4.985532004098218,95743,346.4946993113414,50.87943792407259,0.5315159,ext
25.922415,0.0,0804270601,51.830188840059044,95816,212.79375232756058,91.96975078421019,0.44973448,ext
22.53581,0.0,0201150101,6.8266320159460845,96110,325.5900177847988,53.758761943936406,0.49237663,ext
25.769865,6.159150000000002e+43,0106060301,13.2401625505499,96269,187.82083936485645,55.93588275670527,0.47833842,ext
26.563124,3.142950000000001e+43,0404968601,-3.4217642384509945,97850,33.61918722240054,50.77034915671561,0.53163147,ext
21.269648,0.0,0110070401,21.885923403737987,99227,118.7321695604779,63.043740723497876,0.43173462,ext
31.048085999999998,0.0,0674740101,25.34235670839078,99413,211.71795112347462,55.85783680571694,0.53474593,ext
28.805605,0.0,0502060301,-0.7778619573597024,100239,217.7285430901506,51.62496302942827,0.517262,ext
24.137583,9.68952e+42,0747390147,0.2759951544401438,101645,17.53794869583116,53.984468538381236,0.48433727,ext
24.702017,1.46169e+43,0505880201,50.50819898354529,102499,157.96149575394898,87.32970212802229,0.46484079999999994,ext
27.432657,1.27174e+43,0067540201,31.983619497627554,102952,11.98902774095228,67.61290838972513,0.4440281,ext
20.705214,2.09013e+43,0765090801,53.837184194476535,104787,212.38035563970647,83.77435327516878,0.55191755,ext
22.87142,7.08842e+42,0152530101,27.96745740215348,104880,122.67753077218464,66.47287380390026,0.42956275,ext
34.541472999999996,0.0,0783230101,26.453355906716908,105092,251.17236760643908,58.99610243608322,0.50003,ext
25.525785,2.26421e+43,0655380201,2.361636623760059,105472,357.05852219266734,53.50391769736689,0.49128804,ext
22.47479,8.42238e+42,0111160101,50.382933393255215,105993,203.37811703115128,85.87869196538804,0.47439572,ext
27.432657,4.0366100000000003e+43,0725310138,-0.06132052400039064,106373,136.90919466046134,51.392942288350696,0.5206695,ext
24.595232,9.19172e+42,0785102201,-5.2967528682165,107693,36.01449680149469,52.708740984539304,0.5047372999999999,ext
22.68836,0.0,0025740201,30.373593397229424,108039,201.3242249808061,60.6094597508104,0.5074820999999999,ext
20.781488,0.0,0802750101,32.9098358585842,109554,152.60813776422575,61.59283927743218,0.515953,ext
30.529417,2.85544e+42,0202870201,9.068138737707127,109788,160.2125220004312,51.06113594924864,0.53569263,ext
24.564722,3.239880000000001e+43,0602340401,52.53387684257879,112058,166.9872399849374,86.44835146867536,0.5032816,ext
22.32224,1.81568e+42,0504480301,-0.5394884551985474,114804,220.68136786534717,55.44750126401823,0.4659819000000001,ext
30.285337,4.57322e+44,0070340501,33.48325104812344,114809,187.0283854321995,62.73179095907153,0.5070408,ext
26.502104,3.29201e+43,0677590140,-5.152907625678734,115192,38.80156520768178,52.308841226047775,0.51026106,ext
20.415369000000002,6.05914e+42,0673000133,0.6213703696316567,115286,334.6056409432372,59.512604371934685,0.42149237,ext
22.62734,7.43218e+42,0404967601,-4.083435944298407,115944,33.678171336118034,57.14049843848272,0.44794798,ext
22.764635000000002,0.0,0803951401,26.488021747382497,116617,191.5719484523073,57.01546951868295,0.526184,ext
22.108670999999998,0.0,0801891101,-1.0133900157539633,116702,166.77410114399478,52.67150948345716,0.5022015999999999,ext
32.863426000000004,4.1971800000000003e+43,0763911301,0.0634407796475077,117788,333.1332691525785,51.0821554586073,0.52539307,ext
21.056078,9.28101e+42,0211080701,-0.4105531089001493,118733,204.89125695737914,57.90773705050469,0.43799207,ext
20.613684,2.27839e+43,0761590401,46.89759815688353,118932,250.05265822790005,77.07995467718547,0.50211763,ext
33.870255,2.7259900000000003e+43,0677610134,-4.06280578978476,119423,32.59773995292273,47.544073158664446,0.58809316,ext
27.036028,1.0086500000000001e+43,0693460401,-7.750355274167572,119521,343.8199943743288,53.55197883213805,0.49665794,ext
21.300158,3.5814e+42,0406740101,39.19694448851289,119680,119.4799001479144,75.02421929161756,0.43548504,ext
24.930841,3.22013e+43,0146990101,12.98417716447581,120559,155.63340030211197,53.55274506097203,0.50901556,ext
25.60206,0.0,0009650101,-2.9689697841824865,120866,343.82381531191214,52.784118017666515,0.5015022,ext
23.008715,0.0,0803950101,23.15981605694397,120905,177.3134835588941,56.664678757942966,0.51025563,ext
26.685163,8.01382e+42,0201860101,10.834213020762991,121505,214.0648282766116,51.48392326680096,0.5334161000000001,ext
20.293329999999997,1.9779400000000002e+43,0304570101,58.8915680910656,121571,195.15132583518047,96.1938632093279,0.54747206,ext
21.681532,0.0,0677630136,-5.054157814746646,121648,31.550685353096696,49.99867366926338,0.5457327,ext
26.074965,4.27593e+42,0200431101,-7.5265385365782675,121728,27.59195630392016,59.568143674806606,0.42604357,ext
25.083391,7.002540000000002e+43,0553911801,-3.4246820109156486,122894,34.872050539807184,50.69118106324595,0.53287923,ext
24.030798,9.44219e+42,0111290201,41.12425424878534,123988,149.3316085452857,63.082788104122756,0.5862801999999999,ext
26.547869,0.0,0303110201,64.48013937046065,125009,159.8111501476594,120.50022554873294,0.5129259,ext
26.258024,1.4401400000000002e+43,0081340801,2.8166218438259825,126216,183.6338888539984,51.82913319822546,0.5150935000000001,ext
29.370039000000002,0.0,0070340201,53.660683656367006,126261,151.9707442274437,85.6977938620048,0.5300312,ext
28.27168,8.670260000000002e+43,0148742401,35.36502391458222,128073,181.48179691032138,63.97498152485923,0.50920683,ext
25.84614,5.35491e+42,0744220401,30.998388862375368,128484,235.40001298975938,56.781480323661526,0.5651118,ext
33.565155,6.50024e+43,0747420137,-0.3875503883598017,128532,23.70295766334249,48.886476937521195,0.5613514000000001,ext
23.359579999999998,1.01301e+43,0728980201,12.752344841360767,129039,151.96635994347062,55.17393493137206,0.48657694,ext
20.842508,7.375630000000002e+42,0784521101,39.30153757478389,129193,246.6909389870647,68.43303278257054,0.49814412,ext
32.634605,2.4147e+43,0763050301,20.555563658952888,130513,115.12921686791124,56.1418155040144,0.5035488,ext
20.491644,5.11548e+42,0041170201,25.177155554992066,131885,150.0767841165552,60.37504648203367,0.47592959999999995,ext
28.820859999999996,6.62815e+42,0742740401,19.146667564359003,132100,26.535301361386644,55.0951866681018,0.5109902,ext
23.100245,1.02845e+43,0302580701,4.547014165001288,132259,326.5339926113392,55.533854719988085,0.46702242,ext
25.357979999999998,4.34538e+42,0693662501,17.758629355038575,133927,137.58438818327272,56.75727946899087,0.48343262,ext
22.551064999999998,1.0772400000000001e+43,0067540201,31.93591010004514,136045,12.434613665804136,64.26209565888215,0.47723266,ext
20.842508,1.49288e+43,0762920201,2.988126089667588,136049,150.33546609736956,54.944385889120895,0.47303483,ext
28.3327,2.37353e+43,0602200201,19.612207022995264,136200,175.90657173087018,52.16765085424413,0.55691916,ext
25.54104,0.0,0802200401,5.050502909842453,136368,40.66170409675374,49.070326702667444,0.5614473000000001,ext
21.208628,7.97915e+42,0504100601,9.381182398328695,136739,189.72628634545654,53.012619460662336,0.5072992000000001,ext
22.825654999999998,6.45838e+42,0744411901,-9.101342370574306,137123,10.683709335548258,59.92958942430988,0.4248241,ext
21.971376,8.704970000000002e+42,0021740201,27.452892608519715,137814,197.58243140448693,55.62344551406113,0.5531783,ext
26.30379000000001,7.25564e+42,0652810201,50.06560270222553,137826,162.12167953952832,74.7272291984018,0.5778477,ext
21.284903,0.0,0111291101,6.511721524820155,137946,184.80162294596897,53.79648267786479,0.49141318,ext
26.608889,2.66973e+43,0403190901,54.86280566529243,138312,130.47831702735056,84.68247778523619,0.5639496999999999,ext
24.457937,9.62677e+42,0404968601,-3.3650427773486298,138781,33.5087336420186,52.650337990175444,0.50366247,ext
35.79238,1.16574e+43,0793183601,26.11240884547952,139551,239.91361502221875,53.75018951269794,0.5724281999999999,ext
27.661482,1.30328e+43,0655346835,1.7602747474640421,140416,331.7328899710075,52.6553601401929,0.5026661,ext
22.886675,9.09058e+42,0744413301,3.4522036198600734,140647,184.34791907272395,54.47129669194055,0.47931623,ext
22.398516,5.94934e+42,0407030101,0.1363499943431171,141041,5.711714988301222,49.73779315605533,0.5468363,ext
24.152838,4.980200000000001e+43,0747440136,-0.3047376418128729,141642,27.57198997285359,48.61879287317947,0.5660696,ext
20.095015,0.0,0206180201,65.93752502354809,145358,201.18382844116783,130.55545191614328,0.49435568,ext
22.26122,1.26512e+43,0560192001,-1.7225644277962089,145759,11.387630540193243,49.64898982566055,0.5486888000000001,ext
26.929243,0.0,0161560131,-6.9540528225440665,146928,347.3677904490528,51.78089327905582,0.5205616,ext
31.261656,7.14302e+42,0200431101,-7.4219342309609,147083,27.58126391129641,50.49073185412993,0.54141736,ext
21.544237,7.76445e+42,0406541301,-1.2263827450121336,149511,165.66511701906512,52.00970498026436,0.511709,ext
35.83815,2.18283e+43,0094530401,24.70201052946733,150064,121.33272200880108,56.41616359739032,0.52277124,ext
20.217054,1.12972e+43,0763460201,15.291591246134008,152149,119.59730092183572,59.7685885689998,0.44071826,ext
23.832483,6.73236e+43,0553560801,47.43321516195865,153433,146.96227790130786,78.34792018894632,0.49754372,ext
23.985032999999998,1.92392e+43,0147670301,13.048667042762848,154837,130.29353419236566,52.15972221977836,0.52954775,ext
21.315413,1.56325e+43,0304070201,24.15615640395393,155247,156.95258039625867,56.706524916353374,0.5154742,ext
22.337495999999998,3.534e+43,0747190833,-6.811208022356441,155379,32.17678028475998,50.76138320584107,0.5360129,ext
24.168093,8.445040000000001e+42,0109080301,65.5652361842309,155519,200.9850010780977,127.75898314326923,0.4996224,ext
26.654653999999997,4.77606e+43,0556210201,-8.68272706246394,155548,1.4864758799605795,50.66310823821336,0.54117167,ext
22.398516,9.63305e+42,0124712401,28.1266941045314,157941,195.5017850421345,58.522167434171024,0.5174031,ext
25.38849,0.0,0503600201,31.17915663844329,158110,116.75576420806952,56.76598649725406,0.5669873000000001,ext
27.41740200000001,1.88703e+43,0302580701,4.183038993323917,159883,326.5187702571729,50.00753361066472,0.5445770000000001,ext
22.093416,0.0,0602340701,67.05926580358026,160395,183.060728085106,130.1581309322728,0.5307788,ext
22.764635000000002,6.470480000000001e+42,0141570101,12.720892851142045,161400,188.917454548222,55.4505358081542,0.48296094,ext
20.339094,1.27495e+43,0112850101,17.553206087099163,161558,148.76750007999954,56.32150640179816,0.48808354,ext
24.564722,1.52752e+43,0067340601,7.989588841403313,161988,241.87398400052518,50.050007206300506,0.5497333000000001,ext
22.56632,5.515950000000001e+43,0106060301,13.255521770191422,162392,187.66549503982128,54.18934445558534,0.50105286,ext
30.941301,5.374410000000001e+43,0042341301,0.3501322776649463,163757,354.61504558594413,51.272231209304664,0.5225012,ext
28.988665,2.26842e+43,0601780401,21.68772291819696,163978,174.1802308450336,54.24431190961059,0.53598994,ext
32.131187,1.0360900000000001e+43,0106060901,15.436781400496994,164630,187.86734815779369,50.3528668386366,0.56751984,ext
20.644194,4.46413e+42,0103660101,43.88012524214814,164812,213.26141672344883,80.09471040534208,0.43986446,ext
21.040823,1.41775e+43,0694580101,12.019271641649365,165721,334.67565712412426,50.82771142949696,0.5472387,ext
22.62734,4.97774e+42,0747190631,-6.250096401033511,166433,31.096191826232857,51.58852773183327,0.5223454000000001,ext
25.922415,1.10915e+43,0108860101,10.662319240732538,168699,185.64253076177857,49.3897669290277,0.56750935,ext
20.659449,0.0,0747390137,-0.39196054934583335,173407,17.836479418829025,49.9010376557365,0.5441627,ext
20.308584,6.131210000000001e+41,0112370601,-5.001733742929137,175473,34.16824776883,53.26923262535104,0.49661416,ext
22.5053,1.2518300000000002e+43,0761950201,38.51862415762986,175883,254.00024150243615,65.75218657601454,0.5198795999999999,ext
22.368006,2.60067e+43,0655800501,43.19559013935274,176017,181.80904220616557,68.72415685149917,0.54086584,ext
27.020773,9.134370000000001e+43,0653680601,52.60784371067031,176968,243.2680302778214,79.7149912460327,0.56981707,ext
24.396917000000002,2.68435e+43,0143150601,53.15106933162093,178772,138.37931322262142,85.52983033608825,0.52217615,ext
22.26122,6.1672e+42,0404968501,-3.5656646370520093,179885,33.85290133634072,50.890325438962236,0.52988225,ext
21.681532,1.33845e+43,0414980101,10.49690145267092,181973,187.26867482903683,53.88135300333943,0.4978059,ext
24.763037,3.62951e+42,0080540101,33.19770677980099,183623,21.269823674533946,60.87276627509368,0.52760917,ext
21.971376,6.39762e+42,0556212901,59.52216101424861,184182,161.1411401260936,98.49152298359058,0.54324794,ext
20.827253,4.28022e+42,0502690601,23.18213909835444,185130,178.41020176714417,58.8076626900488,0.4833522,ext
22.612085,2.4129800000000003e+43,0204791101,5.171341899380533,186319,150.0542242770926,52.812039066998295,0.50313425,ext
23.359579999999998,6.17881e+43,0504620301,38.04157691481103,187858,157.585127792505,63.71955929531623,0.5395329000000001,ext
27.173323,2.06316e+43,0763460301,38.3134884514937,188206,247.4295835911623,67.20090080829095,0.50129384,ext
21.620511999999998,0.0,0827010801,14.524021070801375,189013,173.0488243006641,51.46749790241074,0.5454241999999999,ext
23.420599,2.5107600000000003e+43,0047540601,47.468841328617756,189362,176.2897874828767,74.68033477953213,0.53472614,ext
25.205431,0.0,0553910701,-5.836836954583004,191635,35.37060075306461,48.054662167663764,0.5808844,ext
23.649424,0.0,0741600101,27.99357920895273,191657,17.59378642490816,58.26270776834832,0.5198674,ext
28.60729000000001,0.0,0300140101,42.64351724875021,196751,217.5699091348697,64.76905519629099,0.5839231,ext
22.596829999999997,2.01255e+43,0502060201,38.70325704077024,196885,129.99282487335267,65.2681655436595,0.52765334,ext
26.27328,3.85092e+43,0674810101,-9.178094549515622,198295,37.2077736371734,51.00610786317361,0.5368104,ext
23.969778,2.16639e+43,0306370601,46.48614282970786,199198,152.97634544309682,73.18230318917358,0.5362511,ext
25.281706,1.3449800000000007e+46,0503350201,29.700916982609982,199385,153.04213336539772,56.23000941294549,0.56210524,ext
20.674704000000002,5.76194e+42,0673002331,-0.1556984941129251,199413,353.33669281665505,54.59706063300018,0.476463,ext
29.919218,1.5705e+43,0655343853,-9.590708091357564,199426,34.15764718537759,50.68152968044899,0.5429604,ext
21.895101999999998,9.54825e+42,0124712101,28.32680139294321,201864,194.34163752758653,56.218380885582064,0.55103844,ext
26.288534000000002,3.77732e+43,0153030101,25.40336229537898,202389,10.45807162438848,57.637112020209,0.5107429,ext
20.888273,7.241160000000002e+42,0693010601,-3.9900313367062283,202473,332.826627657224,58.519700033934896,0.43300492,ext
20.766233,0.0,0111290201,41.45562022587579,202590,149.25683038632167,76.02745728012223,0.44812313,ext
22.26122,1.89288e+43,0302160401,-2.1202522250967792,203563,190.16152181172242,53.93033571864407,0.48551872,ext
26.288534000000002,2.34936e+43,0111281701,-0.4601133486910681,205743,205.77503801652543,48.7712421735182,0.5633889,ext
22.215456,1.0937800000000001e+43,0403160301,-9.218617665963801,210426,25.03988632398569,55.460903302217446,0.47460636,ext
21.330667000000002,0.0,0802860201,0.7203063472550836,212404,173.25480824050788,49.75823818031131,0.5465576999999999,ext
22.078160999999998,9.7712e+42,0560192001,-1.5903887946505395,216567,11.499913501077655,51.07624137940334,0.5257757,ext
21.025568,5.32985e+43,0556211401,59.33448404109744,217745,162.46786490227794,93.30352054378181,0.5849958000000001,ext
25.083391,4.88937e+43,0724441001,-7.959993319429978,218370,338.1402233143493,50.87719802804713,0.5362665,ext
24.991861,6.25419e+42,0500760101,13.525560282915876,219855,168.10496195890352,50.5150268189027,0.5573861,ext
24.915585999999998,6.94679e+43,0744100601,7.558451195389846,220360,347.4264464486241,51.3609406264095,0.527965,ext
20.689958999999998,1.23377e+43,0553911401,-4.53013718770336,223108,33.791640418349125,52.11909351597228,0.512314,ext
24.85456700000001,1.38081e+44,0143650101,24.35091865471353,223724,233.0002056611136,52.463039553549606,0.5810665,ext
24.198603,2.62116e+43,0673850601,34.585419544982024,225279,234.93941288252628,61.914507170035904,0.5270691,ext
23.710442999999998,6.890100000000001e+42,0402830101,31.20524720585656,226275,186.7956587396204,60.046427093948296,0.5211799,ext
27.753012,1.92602e+43,0677610134,-4.141716125323959,226841,32.50376082551106,49.02851057634905,0.5610944999999999,ext
22.062905999999998,1.42405e+43,0304160201,33.241251783417525,229235,17.802737641246722,61.82193824592588,0.515994,ext
22.215456,8.80153e+40,0148560501,5.570338120117634,230655,157.67452566509866,51.86377775169149,0.5172838,ext
20.476389,2.5092100000000003e+45,0106060301,13.22670764277118,234036,187.74311855043285,50.574864595466806,0.5553405,ext
23.527384,1.8493200000000002e+43,0094800201,66.028724307366,234489,175.06509791409147,129.94907062702623,0.50035506,ext
26.547869,6.42057e+42,0402750601,26.35123032554776,236227,7.520254681592632,53.38404689071652,0.58029276,ext
20.125525,4.555810000000001e+43,0673002333,-0.5132655963558372,236392,353.20097469692024,55.21411027443719,0.46881855,ext
21.879847,1.02238e+43,0112552001,21.800916447280827,238424,154.36377388384776,55.41221947135,0.5198214,ext
24.000288,4.909510000000001e+43,0655381501,15.741678342912314,239482,356.95404166944166,51.872075707524345,0.5437164000000001,ext
24.946096,2.26239e+44,0301651001,9.939953407989467,246489,356.02839362278917,49.330455790345695,0.56657004,ext
20.125525,6.821570000000001e+42,0302581801,37.964483523356265,247486,133.78992447753592,63.94609463042116,0.53581786,ext
21.162863,7.961340000000002e+43,0745320101,1.6466559806507823,247563,349.0998024074189,49.1804110296016,0.5565948000000001,ext
20.598429,0.0,0693430401,10.473204570653037,250260,163.29537228620492,49.12532380143375,0.5716446999999999,ext
21.879847,8.408470000000003e+42,0302581801,37.979839187360895,254110,134.2606848305346,61.84867032355896,0.56371087,ext
22.703615,1.45168e+43,0747430146,0.16569541910257207,257835,25.421590349382612,49.54816436241174,0.5500067,ext
21.544237,2.41451e+43,0677690138,-7.214521665535731,270095,30.90959990053041,51.388160588118126,0.52694255,ext
20.857763000000002,1.1179e+43,0763910301,-9.469787431147749,278206,31.023904890341807,51.2645813775606,0.5334228,ext
22.230711,1.6488500000000001e+43,0741032901,33.017749150769184,282331,239.4310766356773,58.914984655507396,0.5524965000000001,ext
22.596829999999997,0.0,0301450401,25.43176293637515,285494,13.886943262549494,53.321521304209796,0.57442033,ext
22.5053,0.0,0745320101,1.6803781388807657,287160,348.79485779639367,49.162579220433145,0.55690557,ext
21.345922,4.99049e+43,0650381701,29.76771807677305,289164,131.30970700301194,58.10490911769648,0.53545403,ext
21.284903,3.74802e+43,0700180201,-8.593228002618165,290689,24.22669335886188,52.01889458709985,0.52003044,ext
20.07976,3.4853600000000016e+42,0693662501,17.876806925675574,295787,137.6835275945454,53.82431882983383,0.5231983,ext
20.01874,4.41359e+42,0550540101,13.801137976883707,300113,187.3292514078494,53.59259079940557,0.5110166,ext
20.217054,8.299090000000002e+42,0106060901,15.523691724066296,302269,187.87013979454983,52.04864160911029,0.5400749,ext
20.873018,2.0197e+49,0312191101,55.6809647178435,315601,136.07289009843498,86.10132020074843,0.56738895,ext
22.38326,3.088380000000001e+43,0762870501,-0.4423867967249776,334452,214.00228177127983,48.078199746794326,0.5758444,ext
20.186544,0.0,0106060201,13.171919961203015,335161,187.6233125681353,50.63420968566561,0.55416274,ext
30.788752000000002,0.0,0827020101,20.824340843927747,372918,330.24898983919684,55.0052790926884,0.5203793,ext
20.979803,1.19893e+43,0742500101,23.125557050255843,377658,157.53928915301532,54.268588512866245,0.5440216,ext
25.739355,1.12082e+43,0762500901,51.7636715794682,398752,214.46008824814686,79.47946456287127,0.55606985,ext
21.910357,2.5605300000000002e+45,0693661001,40.042809392831224,429203,215.19747759587003,62.5447545469342,0.57945496,ext
26.24277,0.0,0744930301,-9.263241554495336,446432,10.237555492315664,51.58625810898201,0.52798617,ext
23.557894,1.30963e+43,0670900501,27.145797360588087,452876,252.6878751577658,59.94361688370873,0.4928795999999999,ext
21.422197,0.0,0103260601,26.63769552211765,594878,126.5877431399605,55.21147377621105,0.55332494,ext
